20171109 060400;13342.750000;13343.250000;13338.750000;13339.250000;0
20171109 060500;13339.500000;13342.750000;13337.500000;13342.750000;0
20171109 060600;13343.000000;13343.000000;13339.500000;13340.750000;0
20171109 060700;13340.500000;13341.250000;13339.000000;13340.750000;0
20171109 060800;13341.000000;13341.000000;13335.750000;13338.750000;0
20171109 060900;13339.000000;13340.750000;13337.500000;13338.750000;0
20171109 061000;13338.500000;13338.500000;13335.750000;13337.750000;0
20171109 061100;13338.250000;13341.000000;13337.500000;13341.000000;0
20171109 061200;13340.750000;13342.250000;13339.750000;13341.750000;0
20171109 061300;13342.000000;13344.000000;13341.000000;13343.750000;0
20171109 061400;13344.000000;13344.000000;13342.250000;13344.000000;0
20171109 061500;13343.750000;13343.750000;13339.000000;13340.750000;0
20171109 061600;13341.000000;13343.000000;13339.000000;13343.000000;0
20171109 061700;13342.750000;13345.000000;13342.500000;13344.000000;0
20171109 061800;13343.750000;13344.500000;13343.000000;13344.000000;0
20171109 061900;13343.750000;13345.000000;13335.500000;13335.500000;0
20171109 062000;13335.750000;13337.250000;13315.500000;13318.250000;0
20171109 062100;13317.750000;13318.500000;13307.750000;13317.000000;0
20171109 062200;13316.500000;13318.000000;13313.500000;13315.500000;0
20171109 062300;13314.000000;13318.750000;13313.000000;13316.500000;0
20171109 062400;13317.000000;13317.000000;13295.250000;13300.000000;0
20171109 062500;13299.750000;13305.750000;13299.750000;13303.250000;0
20171109 062600;13302.750000;13302.750000;13283.750000;13293.250000;0
20171109 062700;13293.500000;13295.000000;13283.250000;13286.250000;0
20171109 062800;13286.500000;13286.750000;13273.250000;13279.500000;0
20171109 062900;13279.250000;13283.750000;13266.250000;13266.250000;0
20171109 063000;13265.500000;13275.250000;13264.500000;13272.750000;0
20171109 063100;13272.500000;13272.750000;13257.250000;13260.250000;0
20171109 063200;13260.000000;13269.250000;13259.500000;13267.750000;0
20171109 063300;13268.000000;13278.000000;13267.000000;13276.500000;0
20171109 063400;13276.000000;13279.750000;13273.000000;13279.750000;0
20171109 063500;13278.250000;13283.000000;13277.750000;13282.250000;0
20171109 063600;13281.750000;13287.250000;13280.500000;13286.000000;0
20171109 063700;13286.500000;13287.500000;13283.000000;13284.500000;0
20171109 063800;13284.750000;13284.750000;13279.500000;13280.750000;0
20171109 063900;13280.500000;13280.500000;13275.500000;13279.750000;0
20171109 064000;13280.000000;13280.250000;13264.500000;13265.500000;0
20171109 064100;13264.750000;13269.250000;13263.250000;13268.750000;0
20171109 064200;13269.250000;13271.750000;13264.750000;13271.500000;0
20171109 064300;13271.750000;13274.750000;13265.750000;13265.750000;0
20171109 064400;13265.500000;13267.000000;13261.250000;13263.500000;0
20171109 064500;13263.750000;13277.000000;13263.500000;13272.250000;0
20171109 064600;13272.000000;13276.000000;13271.000000;13274.750000;0
20171109 064700;13274.500000;13282.250000;13272.750000;13279.500000;0
20171109 064800;13279.250000;13280.500000;13277.500000;13278.500000;0
20171109 064900;13278.250000;13278.250000;13269.500000;13275.250000;0
20171109 065000;13275.500000;13278.500000;13273.500000;13276.750000;0
20171109 065100;13276.500000;13276.500000;13273.500000;13274.750000;0
20171109 065200;13275.000000;13275.750000;13267.750000;13270.500000;0
20171109 065300;13270.750000;13274.750000;13270.000000;13274.750000;0
20171109 065400;13275.000000;13277.500000;13274.000000;13276.750000;0
20171109 065500;13276.250000;13277.000000;13274.500000;13275.500000;0
20171109 065600;13275.250000;13277.250000;13272.000000;13272.250000;0
20171109 065700;13272.000000;13274.000000;13267.500000;13267.750000;0
20171109 065800;13267.500000;13270.750000;13267.000000;13269.250000;0
20171109 065900;13269.000000;13271.250000;13267.500000;13271.250000;0
20171109 070000;13271.000000;13273.250000;13268.000000;13271.750000;0
20171109 070100;13272.250000;13274.500000;13271.500000;13272.000000;0
20171109 070200;13271.750000;13271.750000;13264.500000;13264.750000;0
20171109 070300;13265.000000;13268.000000;13261.250000;13267.000000;0
20171109 070400;13267.250000;13267.500000;13258.250000;13259.750000;0
20171109 070500;13260.000000;13262.750000;13254.000000;13261.250000;0
20171109 070600;13261.500000;13263.000000;13255.750000;13256.250000;0
20171109 070700;13256.000000;13257.250000;13251.750000;13252.000000;0
20171109 070800;13252.750000;13259.750000;13251.750000;13258.500000;0
20171109 070900;13258.250000;13258.500000;13245.250000;13248.000000;0
20171109 071000;13248.750000;13260.000000;13247.250000;13259.500000;0
20171109 071100;13259.250000;13261.750000;13256.750000;13258.500000;0
20171109 071200;13257.500000;13260.500000;13257.250000;13260.000000;0
20171109 071300;13260.250000;13262.250000;13257.500000;13258.750000;0
20171109 071400;13259.000000;13259.250000;13247.750000;13251.250000;0
20171109 071500;13251.500000;13259.000000;13251.500000;13258.250000;0
20171109 071600;13258.000000;13259.000000;13254.000000;13256.250000;0
20171109 071700;13256.500000;13258.500000;13255.500000;13256.750000;0
20171109 071800;13256.500000;13257.000000;13251.000000;13251.250000;0
20171109 071900;13252.000000;13256.250000;13249.250000;13255.500000;0
20171109 072000;13255.250000;13257.250000;13254.250000;13257.250000;0
20171109 072100;13256.750000;13257.500000;13247.500000;13249.750000;0
20171109 072200;13250.000000;13257.750000;13250.000000;13257.500000;0
20171109 072300;13257.750000;13262.750000;13256.750000;13260.500000;0
20171109 072400;13260.250000;13261.750000;13258.750000;13261.750000;0
20171109 072500;13261.500000;13262.250000;13256.750000;13256.750000;0
20171109 072600;13256.250000;13256.500000;13251.250000;13254.250000;0
20171109 072700;13253.750000;13255.500000;13250.500000;13253.250000;0
20171109 072800;13253.000000;13253.000000;13247.000000;13253.000000;0
20171109 072900;13253.250000;13262.500000;13252.750000;13261.750000;0
20171109 073000;13261.500000;13265.500000;13260.750000;13264.250000;0
20171109 073100;13264.000000;13268.500000;13264.000000;13266.750000;0
20171109 073200;13267.250000;13267.250000;13258.000000;13259.500000;0
20171109 073300;13259.750000;13260.250000;13254.500000;13256.500000;0
20171109 073400;13256.750000;13257.500000;13254.500000;13254.750000;0
20171109 073500;13254.500000;13254.500000;13243.250000;13246.750000;0
20171109 073600;13247.000000;13254.500000;13246.000000;13254.000000;0
20171109 073700;13253.750000;13254.000000;13245.500000;13246.000000;0
20171109 073800;13246.250000;13248.500000;13236.750000;13245.500000;0
20171109 073900;13245.000000;13256.000000;13245.000000;13255.750000;0
20171109 074000;13255.500000;13257.000000;13254.000000;13255.250000;0
20171109 074100;13255.000000;13256.000000;13253.750000;13254.500000;0
20171109 074200;13254.250000;13259.500000;13253.750000;13258.750000;0
20171109 074300;13259.000000;13259.250000;13257.250000;13259.000000;0
20171109 074400;13258.750000;13259.500000;13256.250000;13257.500000;0
20171109 074500;13257.250000;13260.500000;13257.000000;13258.000000;0
20171109 074600;13258.250000;13258.250000;13255.000000;13255.750000;0
20171109 074700;13256.000000;13256.250000;13251.000000;13251.750000;0
20171109 074800;13251.500000;13253.750000;13248.000000;13252.750000;0
20171109 074900;13253.250000;13254.000000;13251.000000;13253.500000;0
20171109 075000;13254.000000;13254.750000;13251.000000;13254.750000;0
20171109 075100;13254.500000;13254.500000;13249.500000;13249.500000;0
20171109 075200;13249.250000;13251.000000;13246.500000;13246.500000;0
20171109 075300;13246.750000;13253.000000;13246.250000;13252.000000;0
20171109 075400;13251.750000;13252.000000;13246.500000;13246.750000;0
20171109 075500;13247.000000;13247.750000;13242.000000;13244.500000;0
20171109 075600;13244.000000;13247.000000;13242.000000;13245.750000;0
20171109 075700;13245.500000;13249.750000;13244.000000;13248.250000;0
20171109 075800;13248.000000;13251.250000;13247.750000;13251.250000;0
20171109 075900;13251.500000;13251.500000;13248.250000;13248.750000;0
20171109 080000;13249.250000;13250.750000;13242.750000;13244.000000;0
20171109 080100;13244.250000;13245.000000;13240.000000;13245.000000;0
20171109 080200;13245.250000;13256.000000;13245.250000;13254.000000;0
20171109 080300;13253.750000;13257.750000;13253.000000;13257.500000;0
20171109 080400;13257.250000;13257.250000;13252.000000;13254.750000;0
20171109 080500;13254.250000;13257.000000;13253.250000;13257.000000;0
20171109 080600;13256.750000;13258.500000;13253.000000;13257.250000;0
20171109 080700;13257.500000;13258.000000;13252.500000;13255.250000;0
20171109 080800;13255.500000;13256.250000;13240.250000;13245.500000;0
20171109 080900;13245.750000;13252.500000;13245.750000;13250.250000;0
20171109 081000;13250.000000;13250.500000;13241.000000;13241.500000;0
20171109 081100;13242.500000;13247.250000;13242.250000;13245.500000;0
20171109 081200;13242.000000;13245.250000;13239.500000;13244.000000;0
20171109 081300;13245.250000;13246.500000;13241.250000;13241.250000;0
20171109 081400;13240.750000;13240.750000;13229.500000;13232.000000;0
20171109 081500;13232.500000;13240.500000;13232.250000;13236.500000;0
20171109 081600;13236.000000;13243.500000;13235.000000;13242.000000;0
20171109 081700;13242.250000;13242.250000;13239.250000;13239.750000;0
20171109 081800;13240.000000;13241.250000;13236.750000;13240.750000;0
20171109 081900;13240.500000;13241.500000;13236.500000;13238.500000;0
20171109 082000;13237.250000;13239.250000;13231.750000;13234.750000;0
20171109 082100;13234.500000;13234.750000;13227.500000;13231.750000;0
20171109 082200;13232.000000;13239.500000;13232.000000;13239.500000;0
20171109 082300;13239.250000;13241.500000;13238.500000;13241.500000;0
20171109 082400;13241.250000;13243.000000;13239.000000;13241.500000;0
20171109 082500;13241.250000;13241.250000;13238.500000;13240.250000;0
20171109 082600;13240.000000;13240.000000;13234.500000;13236.500000;0
20171109 082700;13236.250000;13238.750000;13236.000000;13237.750000;0
20171109 082800;13237.500000;13241.500000;13237.000000;13240.750000;0
20171109 082900;13240.500000;13240.750000;13236.750000;13237.750000;0
20171109 083000;13238.000000;13238.750000;13233.000000;13235.250000;0
20171109 083100;13235.500000;13237.750000;13233.750000;13235.500000;0
20171109 083200;13235.250000;13238.750000;13233.750000;13236.000000;0
20171109 083300;13235.750000;13236.750000;13232.250000;13236.750000;0
20171109 083400;13236.500000;13241.500000;13236.500000;13241.250000;0
20171109 083500;13241.500000;13244.500000;13240.750000;13244.500000;0
20171109 083600;13244.750000;13248.500000;13244.000000;13246.500000;0
20171109 083700;13246.750000;13251.000000;13245.500000;13250.250000;0
20171109 083800;13250.500000;13255.000000;13248.000000;13255.000000;0
20171109 083900;13254.750000;13256.000000;13252.750000;13255.250000;0
20171109 084000;13255.000000;13255.500000;13253.000000;13254.500000;0
20171109 084100;13254.750000;13255.000000;13252.000000;13252.250000;0
20171109 084200;13252.000000;13254.500000;13251.500000;13254.000000;0
20171109 084300;13254.250000;13255.250000;13252.250000;13252.250000;0
20171109 084400;13252.500000;13254.750000;13250.000000;13250.500000;0
20171109 084500;13250.750000;13253.750000;13250.500000;13251.000000;0
20171109 084600;13250.750000;13250.750000;13247.500000;13247.500000;0
20171109 084700;13247.250000;13254.500000;13246.500000;13254.000000;0
20171109 084800;13253.750000;13253.750000;13249.500000;13252.000000;0
20171109 084900;13251.750000;13258.250000;13251.250000;13253.500000;0
20171109 085000;13253.250000;13253.250000;13250.500000;13251.500000;0
20171109 085100;13251.250000;13255.000000;13250.750000;13252.500000;0
20171109 085200;13252.750000;13253.000000;13241.500000;13241.750000;0
20171109 085300;13241.500000;13242.500000;13238.500000;13242.250000;0
20171109 085400;13242.000000;13242.500000;13237.000000;13237.750000;0
20171109 085500;13237.250000;13241.750000;13237.250000;13241.500000;0
20171109 085600;13241.250000;13242.000000;13234.500000;13236.000000;0
20171109 085700;13236.250000;13238.500000;13234.250000;13235.250000;0
20171109 085800;13235.500000;13239.500000;13235.500000;13239.000000;0
20171109 085900;13239.250000;13240.750000;13238.000000;13240.250000;0
20171109 090000;13240.750000;13243.000000;13240.000000;13242.500000;0
20171109 090100;13242.250000;13242.750000;13237.500000;13238.250000;0
20171109 090200;13238.000000;13238.500000;13233.750000;13234.500000;0
20171109 090300;13234.250000;13236.000000;13227.500000;13228.000000;0
20171109 090400;13227.500000;13230.750000;13224.250000;13230.500000;0
20171109 090500;13230.750000;13233.000000;13227.000000;13227.000000;0
20171109 090600;13226.750000;13230.750000;13226.500000;13230.250000;0
20171109 090700;13230.000000;13230.000000;13225.000000;13227.750000;0
20171109 090800;13227.500000;13231.250000;13226.750000;13228.250000;0
20171109 090900;13228.500000;13229.250000;13221.500000;13223.000000;0
20171109 091000;13222.750000;13228.500000;13222.750000;13227.500000;0
20171109 091100;13227.250000;13230.500000;13226.750000;13229.000000;0
20171109 091200;13229.250000;13229.750000;13227.500000;13227.750000;0
20171109 091300;13227.500000;13229.000000;13225.750000;13228.750000;0
20171109 091400;13228.500000;13234.500000;13228.000000;13234.000000;0
20171109 091500;13234.250000;13234.250000;13231.500000;13233.250000;0
20171109 091600;13233.000000;13233.000000;13227.500000;13228.000000;0
20171109 091700;13227.750000;13231.500000;13227.500000;13231.500000;0
20171109 091800;13231.750000;13234.250000;13231.000000;13232.000000;0
20171109 091900;13232.250000;13233.500000;13229.250000;13229.500000;0
20171109 092000;13229.250000;13229.500000;13226.250000;13229.000000;0
20171109 092100;13228.750000;13231.000000;13228.500000;13229.500000;0
20171109 092200;13228.750000;13230.750000;13228.250000;13230.500000;0
20171109 092300;13230.750000;13231.750000;13230.500000;13230.500000;0
20171109 092400;13230.750000;13232.000000;13230.500000;13231.250000;0
20171109 092500;13231.500000;13232.250000;13229.250000;13230.000000;0
20171109 092600;13230.250000;13230.500000;13227.250000;13228.000000;0
20171109 092700;13227.750000;13229.000000;13226.500000;13229.000000;0
20171109 092800;13228.750000;13229.000000;13225.000000;13225.500000;0
20171109 092900;13225.250000;13225.500000;13210.750000;13213.250000;0
20171109 093000;13213.000000;13214.000000;13199.750000;13211.500000;0
20171109 093100;13211.750000;13217.250000;13203.000000;13210.500000;0
20171109 093200;13210.750000;13217.500000;13209.250000;13216.750000;0
20171109 093300;13217.750000;13217.750000;13201.750000;13201.750000;0
20171109 093400;13198.250000;13204.250000;13190.250000;13200.000000;0
20171109 093500;13201.000000;13206.500000;13200.000000;13203.500000;0
20171109 093600;13202.500000;13212.500000;13202.000000;13208.500000;0
20171109 093700;13208.000000;13213.000000;13206.750000;13207.500000;0
20171109 093800;13207.750000;13209.250000;13204.750000;13207.500000;0
20171109 093900;13207.250000;13210.500000;13207.000000;13209.000000;0
20171109 094000;13208.750000;13208.750000;13205.250000;13206.250000;0
20171109 094100;13206.500000;13209.000000;13203.000000;13208.000000;0
20171109 094200;13207.750000;13214.750000;13205.750000;13207.750000;0
20171109 094300;13207.500000;13207.750000;13198.250000;13198.250000;0
20171109 094400;13198.500000;13204.000000;13194.000000;13194.000000;0
20171109 094500;13194.250000;13199.250000;13191.000000;13196.750000;0
20171109 094600;13197.000000;13199.500000;13194.000000;13195.750000;0
20171109 094700;13195.500000;13196.000000;13184.000000;13184.500000;0
20171109 094800;13184.250000;13187.000000;13175.250000;13179.250000;0
20171109 094900;13179.500000;13183.500000;13173.500000;13173.500000;0
20171109 095000;13172.750000;13180.750000;13171.750000;13180.500000;0
20171109 095100;13180.750000;13191.500000;13180.500000;13191.250000;0
20171109 095200;13191.000000;13191.000000;13185.500000;13187.750000;0
20171109 095300;13187.500000;13187.750000;13184.750000;13185.750000;0
20171109 095400;13186.000000;13188.500000;13182.000000;13184.500000;0
20171109 095500;13184.250000;13184.250000;13177.250000;13178.750000;0
20171109 095600;13179.000000;13182.500000;13179.000000;13181.750000;0
20171109 095700;13182.000000;13187.250000;13181.500000;13187.250000;0
20171109 095800;13187.500000;13191.250000;13183.000000;13189.500000;0
20171109 095900;13189.750000;13193.250000;13182.750000;13185.500000;0
20171109 100000;13184.250000;13195.500000;13184.250000;13195.500000;0
20171109 100100;13195.250000;13206.750000;13194.500000;13205.000000;0
20171109 100200;13207.250000;13207.500000;13199.750000;13201.250000;0
20171109 100300;13201.500000;13205.750000;13201.000000;13205.000000;0
20171109 100400;13204.750000;13209.000000;13203.250000;13207.500000;0
20171109 100500;13208.000000;13213.000000;13205.250000;13212.500000;0
20171109 100600;13212.250000;13212.500000;13205.000000;13205.000000;0
20171109 100700;13205.750000;13212.000000;13205.750000;13209.000000;0
20171109 100800;13208.750000;13216.000000;13208.500000;13215.750000;0
20171109 100900;13215.250000;13224.000000;13215.250000;13223.250000;0
20171109 101000;13223.500000;13223.500000;13214.750000;13220.250000;0
20171109 101100;13220.000000;13221.250000;13215.500000;13216.000000;0
20171109 101200;13215.500000;13219.750000;13215.000000;13215.750000;0
20171109 101300;13215.500000;13218.750000;13214.750000;13215.750000;0
20171109 101400;13215.250000;13216.000000;13206.500000;13207.500000;0
20171109 101500;13207.250000;13209.750000;13204.000000;13206.000000;0
20171109 101600;13205.750000;13206.750000;13202.250000;13203.000000;0
20171109 101700;13203.500000;13206.250000;13201.500000;13202.500000;0
20171109 101800;13202.750000;13208.250000;13202.750000;13205.000000;0
20171109 101900;13204.750000;13208.000000;13203.000000;13207.750000;0
20171109 102000;13207.500000;13213.750000;13207.250000;13213.000000;0
20171109 102100;13214.000000;13218.750000;13213.750000;13218.750000;0
20171109 102200;13219.000000;13222.000000;13218.250000;13219.000000;0
20171109 102300;13218.750000;13222.000000;13218.750000;13220.250000;0
20171109 102400;13220.500000;13231.250000;13217.750000;13230.250000;0
20171109 102500;13231.000000;13231.500000;13225.500000;13229.500000;0
20171109 102600;13229.750000;13229.750000;13226.500000;13228.000000;0
20171109 102700;13228.250000;13229.500000;13226.500000;13226.500000;0
20171109 102800;13226.250000;13228.000000;13224.750000;13225.500000;0
20171109 102900;13225.750000;13229.250000;13225.500000;13226.750000;0
20171109 103000;13226.250000;13232.750000;13226.000000;13228.500000;0
20171109 103100;13228.250000;13228.750000;13224.750000;13225.250000;0
20171109 103200;13224.750000;13225.000000;13213.000000;13213.750000;0
20171109 103300;13213.500000;13215.500000;13210.750000;13212.500000;0
20171109 103400;13212.750000;13215.750000;13211.000000;13215.000000;0
20171109 103500;13214.750000;13215.000000;13211.500000;13211.500000;0
20171109 103600;13211.250000;13211.500000;13205.250000;13206.250000;0
20171109 103700;13206.500000;13206.500000;13201.500000;13202.750000;0
20171109 103800;13202.500000;13203.750000;13197.500000;13198.500000;0
20171109 103900;13198.250000;13205.000000;13198.000000;13199.500000;0
20171109 104000;13199.250000;13200.750000;13196.500000;13200.750000;0
20171109 104100;13200.500000;13204.250000;13200.250000;13203.000000;0
20171109 104200;13202.000000;13204.500000;13201.000000;13202.000000;0
20171109 104300;13201.500000;13204.250000;13199.000000;13203.250000;0
20171109 104400;13203.500000;13208.000000;13203.000000;13207.500000;0
20171109 104500;13208.000000;13214.500000;13207.000000;13212.500000;0
20171109 104600;13212.000000;13213.500000;13207.250000;13208.750000;0
20171109 104700;13209.000000;13210.500000;13208.000000;13209.250000;0
20171109 104800;13209.000000;13213.000000;13209.000000;13209.500000;0
20171109 104900;13209.000000;13213.500000;13209.000000;13213.250000;0
20171109 105000;13213.000000;13215.500000;13210.000000;13210.500000;0
20171109 105100;13210.250000;13210.750000;13207.750000;13207.750000;0
20171109 105200;13207.500000;13207.500000;13204.000000;13205.250000;0
20171109 105300;13205.500000;13208.000000;13201.500000;13206.250000;0
20171109 105400;13206.000000;13210.000000;13205.000000;13209.500000;0
20171109 105500;13210.000000;13210.750000;13204.500000;13204.500000;0
20171109 105600;13204.000000;13207.000000;13202.000000;13206.250000;0
20171109 105700;13206.000000;13206.000000;13201.750000;13202.000000;0
20171109 105800;13202.500000;13204.250000;13201.000000;13203.750000;0
20171109 105900;13204.000000;13210.750000;13203.000000;13209.750000;0
20171109 110000;13209.500000;13210.000000;13203.750000;13204.000000;0
20171109 110100;13204.250000;13204.500000;13197.000000;13197.500000;0
20171109 110200;13196.500000;13201.250000;13195.500000;13199.000000;0
20171109 110300;13198.750000;13199.500000;13198.250000;13198.500000;0
20171109 110400;13198.250000;13199.250000;13197.500000;13199.000000;0
20171109 110500;13199.250000;13204.750000;13198.750000;13201.750000;0
20171109 110600;13202.000000;13202.250000;13198.250000;13198.250000;0
20171109 110700;13198.000000;13199.000000;13196.500000;13197.500000;0
20171109 110800;13197.250000;13203.500000;13197.250000;13202.750000;0
20171109 110900;13202.500000;13204.500000;13200.750000;13200.750000;0
20171109 111000;13200.500000;13200.750000;13198.250000;13200.750000;0
20171109 111100;13201.000000;13201.500000;13198.750000;13199.250000;0
20171109 111200;13199.000000;13201.000000;13198.000000;13200.750000;0
20171109 111300;13200.500000;13201.500000;13195.500000;13195.750000;0
20171109 111400;13195.250000;13197.000000;13192.000000;13193.250000;0
20171109 111500;13193.750000;13199.000000;13192.750000;13198.000000;0
20171109 111600;13197.750000;13203.000000;13196.250000;13202.250000;0
20171109 111700;13202.750000;13204.250000;13198.500000;13198.500000;0
20171109 111800;13199.000000;13199.500000;13193.500000;13194.500000;0
20171109 111900;13194.750000;13194.750000;13189.250000;13189.750000;0
20171109 112000;13189.500000;13196.500000;13189.500000;13192.250000;0
20171109 112100;13192.000000;13192.000000;13182.500000;13184.250000;0
20171109 112200;13185.000000;13190.750000;13183.500000;13187.250000;0
20171109 112300;13187.000000;13187.250000;13178.500000;13178.500000;0
20171109 112400;13178.750000;13181.000000;13174.500000;13177.000000;0
20171109 112500;13176.500000;13183.000000;13174.500000;13182.500000;0
20171109 112600;13182.000000;13185.250000;13179.750000;13181.000000;0
20171109 112700;13181.250000;13188.750000;13181.250000;13185.000000;0
20171109 112800;13184.000000;13189.000000;13183.500000;13187.000000;0
20171109 112900;13187.500000;13202.000000;13187.500000;13197.000000;0
20171109 113000;13196.000000;13200.500000;13191.500000;13192.000000;0
20171109 113100;13191.750000;13191.750000;13186.000000;13189.500000;0
20171109 113200;13189.750000;13189.750000;13182.500000;13185.750000;0
20171109 113300;13185.500000;13186.000000;13181.250000;13184.750000;0
20171109 113400;13185.000000;13187.250000;13181.500000;13187.250000;0
20171109 113500;13187.000000;13189.000000;13182.000000;13182.750000;0
20171109 113600;13183.000000;13184.750000;13179.750000;13179.750000;0
20171109 113700;13180.000000;13184.500000;13179.500000;13183.500000;0
20171109 113800;13183.750000;13184.500000;13181.500000;13183.250000;0
20171109 113900;13183.000000;13183.000000;13178.500000;13181.500000;0
20171109 114000;13181.250000;13185.500000;13179.500000;13185.000000;0
20171109 114100;13184.750000;13185.750000;13182.500000;13182.500000;0
20171109 114200;13182.750000;13184.000000;13181.500000;13182.000000;0
20171109 114300;13181.500000;13183.000000;13177.000000;13178.500000;0
20171109 114400;13178.250000;13180.000000;13174.000000;13174.000000;0
20171109 114500;13175.250000;13175.750000;13155.500000;13155.500000;0
20171109 114600;13155.250000;13158.250000;13144.750000;13154.250000;0
20171109 114700;13154.750000;13161.000000;13154.250000;13159.000000;0
20171109 114800;13158.750000;13165.000000;13158.750000;13164.000000;0
20171109 114900;13163.500000;13163.500000;13155.250000;13158.250000;0
20171109 115000;13158.000000;13160.500000;13156.000000;13159.000000;0
20171109 115100;13158.750000;13160.250000;13156.000000;13156.500000;0
20171109 115200;13156.000000;13156.000000;13152.000000;13154.750000;0
20171109 115300;13154.500000;13155.500000;13148.750000;13150.500000;0
20171109 115400;13150.750000;13158.500000;13150.750000;13158.500000;0
20171109 115500;13158.250000;13158.250000;13152.500000;13153.000000;0
20171109 115600;13152.750000;13152.750000;13148.000000;13150.500000;0
20171109 115700;13150.750000;13158.500000;13150.750000;13157.750000;0
20171109 115800;13158.000000;13161.000000;13156.000000;13160.500000;0
20171109 115900;13160.750000;13162.500000;13158.250000;13161.000000;0
20171109 120000;13162.000000;13162.000000;13158.250000;13158.500000;0
20171109 120100;13158.250000;13159.250000;13154.250000;13156.000000;0
20171109 120200;13156.250000;13157.500000;13152.500000;13154.000000;0
20171109 120300;13153.750000;13153.750000;13146.250000;13147.750000;0
20171109 120400;13147.500000;13151.000000;13145.500000;13148.750000;0
20171109 120500;13149.000000;13153.500000;13143.000000;13144.000000;0
20171109 120600;13144.250000;13152.500000;13144.250000;13151.250000;0
20171109 120700;13150.750000;13150.750000;13146.250000;13150.500000;0
20171109 120800;13150.250000;13153.000000;13149.500000;13150.500000;0
20171109 120900;13150.250000;13151.000000;13147.500000;13147.750000;0
20171109 121000;13147.250000;13151.000000;13144.250000;13145.750000;0
20171109 121100;13146.000000;13150.500000;13146.000000;13148.500000;0
20171109 121200;13148.250000;13149.250000;13122.750000;13130.000000;0
20171109 121300;13130.750000;13135.750000;13128.750000;13131.500000;0
20171109 121400;13131.750000;13131.750000;13120.750000;13121.250000;0
20171109 121500;13121.000000;13127.000000;13115.750000;13126.750000;0
20171109 121600;13128.000000;13130.750000;13124.000000;13124.750000;0
20171109 121700;13124.500000;13129.750000;13123.750000;13129.750000;0
20171109 121800;13130.000000;13135.500000;13129.750000;13131.500000;0
20171109 121900;13132.250000;13135.000000;13132.000000;13133.500000;0
20171109 122000;13133.750000;13138.250000;13132.750000;13133.250000;0
20171109 122100;13133.500000;13133.750000;13127.750000;13128.000000;0
20171109 122200;13128.250000;13133.250000;13128.250000;13129.750000;0
20171109 122300;13130.000000;13130.750000;13125.750000;13126.750000;0
20171109 122400;13126.500000;13126.750000;13122.000000;13123.250000;0
20171109 122500;13123.000000;13123.250000;13118.250000;13121.000000;0
20171109 122600;13121.500000;13127.250000;13121.500000;13124.500000;0
20171109 122700;13124.750000;13124.750000;13120.250000;13120.500000;0
20171109 122800;13120.250000;13124.000000;13120.000000;13121.000000;0
20171109 122900;13121.250000;13123.500000;13118.750000;13122.250000;0
20171109 123000;13122.000000;13122.750000;13117.000000;13117.750000;0
20171109 123100;13118.000000;13118.500000;13116.250000;13116.500000;0
20171109 123200;13116.250000;13119.000000;13112.000000;13118.500000;0
20171109 123300;13118.750000;13121.750000;13116.750000;13118.500000;0
20171109 123400;13118.750000;13119.750000;13104.500000;13105.750000;0
20171109 123500;13106.000000;13119.500000;13105.250000;13119.250000;0
20171109 123600;13119.000000;13124.250000;13118.000000;13121.500000;0
20171109 123700;13121.000000;13122.750000;13118.750000;13122.750000;0
20171109 123800;13122.500000;13126.750000;13122.250000;13126.500000;0
20171109 123900;13126.250000;13126.250000;13118.500000;13120.250000;0
20171109 124000;13120.500000;13120.500000;13114.250000;13115.500000;0
20171109 124100;13115.000000;13115.250000;13109.000000;13109.500000;0
20171109 124200;13109.750000;13111.250000;13105.750000;13110.250000;0
20171109 124300;13110.750000;13115.250000;13110.750000;13112.250000;0
20171109 124400;13112.500000;13113.750000;13110.250000;13111.750000;0
20171109 124500;13111.500000;13116.500000;13111.500000;13112.750000;0
20171109 124600;13112.500000;13112.750000;13107.250000;13110.250000;0
20171109 124700;13110.500000;13110.750000;13106.250000;13107.000000;0
20171109 124800;13107.250000;13113.500000;13104.000000;13112.750000;0
20171109 124900;13112.250000;13116.250000;13111.500000;13115.750000;0
20171109 125000;13115.500000;13115.750000;13111.500000;13111.500000;0
20171109 125100;13111.250000;13112.750000;13106.500000;13112.500000;0
20171109 125200;13112.750000;13116.500000;13112.750000;13115.750000;0
20171109 125300;13116.000000;13122.000000;13115.750000;13120.750000;0
20171109 125400;13121.250000;13125.500000;13120.750000;13125.500000;0
20171109 125500;13125.750000;13125.750000;13119.750000;13120.250000;0
20171109 125600;13120.500000;13120.750000;13116.750000;13120.250000;0
20171109 125700;13120.750000;13124.000000;13119.750000;13124.000000;0
20171109 125800;13124.500000;13126.500000;13123.750000;13125.000000;0
20171109 125900;13124.750000;13125.750000;13123.500000;13123.750000;0
20171109 130000;13124.000000;13124.000000;13119.000000;13120.000000;0
20171109 130100;13119.750000;13120.750000;13119.750000;13120.000000;0
20171109 130200;13120.250000;13122.250000;13119.750000;13122.250000;0
20171109 130300;13122.000000;13122.250000;13116.500000;13118.250000;0
20171109 130400;13118.000000;13119.500000;13116.500000;13119.250000;0
20171109 130500;13118.750000;13119.250000;13116.500000;13117.750000;0
20171109 130600;13118.000000;13120.750000;13118.000000;13118.250000;0
20171109 130700;13118.500000;13119.750000;13117.750000;13119.750000;0
